text,label
"C’est honteux Macron baisse son pantalon face à l’Algérie ! Ça ne peut pas durer cette situation, il faut agir avec force et avec des sanctions",2
"NATO wants war with Russia  Mike Benz “In order to win the war in against Russia. Right now, NATO believes we need to build the single largest military base in all of NATO — We're now moving as we speak, there are fighter jets and drones being moved from Germany to Romania”  “This base that's under construction is a 100% bigger than the biggest current Air Force NATO base in Europe”",0
"USAID, ISRAEL, SWATTING, & WAR:🧵  Now, about that USAID rabbit hole I’ve been promising you….  Last week, my home was “swatted,” which is nothing less than attempted murder by proxy.  But why?  Let’s try to connect some dots.",1
"""tell the full story,"" ok so should we start from 1948? 1917? how much of the illegal occupation should we cover in regards to this lynching and kidnapping?",1
‼️🚨المتظاهرون الأتراك يؤدون نشيد إزمير العسكري وهو نشيد تركي مشهور .,1
Ian Proud: Britain Will Slowly Adjust to the US Position on Ukraine to Remain Relevant  https://m.youtube.com/watch?v=boMDNTYbcY0&pp=0gcJCa8AFFPMqEg1,2
"„Guten Morgen! Seit heute Nacht herrscht Krieg mitten in Europa“ - so begann ich meine Morgenmoderation am 24. März 1999 auf Antenne Brandenburg, dem Landessender des heutigen RBB.   Die NATO hatte in der Nacht ihre Luftangriffe auf Serbien und die damalige Provinz Kosovo begonnen.   In der Redaktionskonferenz wurde ich danach ermahnt: „Wir sagen nicht Krieg, sondern Militäroperation.“ Ich erwiderte, was mir mein Opa beigebracht hatte: „Wenn Bomben fallen, dann ist das Krieg“. Und dass ich mir nicht vorschreiben lasse, wie ich zu reden habe. Damals ging das noch.   Ich habe noch bis 2006 im ÖRR gearbeitet. Dann machten sie Schluss. Aus heutiger Sicht Gott sei Dank. Wie sich neulich zeigte, verlieren Redakteure und Moderatoren mit eigenem Kopf heutzutage ihren Job sofort.  #Priebshow #Friedenstreiber https://www.deutschlandfunk.de/vor-20-jahren-begann-der-kosovo-krieg-bomben-gegen-belgrad-100.html",1
"This cannot explain why Trump stops all intelligence sharing, interrupts overdue weapons delivery, considers recognizing Crimea's annexation, imposes unprovoked crazy tariffs Niall. You're attempting post-hoc rationalization. Deal with cognitive dissonance and come back.",0
witkoff is a scumbag!,1
"Sigh... Trump is not going to invade Greenland. Trump is not going to invade Canada. Trump is not going to invade Mexico . He might try to buy them, but there'll be no invasion. Calm down.",1
"Lmao you also realize it’s open and easily verifiable information, that while suffering a bit from sanctions, that the Russian economy is still doing pretty good.",0
The Trump admin making their war plans,1
The Consequences of Russia's Recent Attacks Amid Peace Talks https://www.thirdeyeanalyst.com/?p=21658,0
President Zelenskyy is claiming Ukraine has successfully tested another very impactful domestically produced weapon today.,2
Proof that riots work. Kanaky rioted against French Occupation and now the French military is moving military training to avoid overt military presence and enraging the Kanak movement,1
What are you even on about? When will Ukraine recognize the Volhynia and East Galicia genocide?,2
"‼️🇺🇦🏴‍☠️ Kyiv attacked the Caspian Pipeline Consortium's Kropotkinskaya oil pumping station with a drone at night — Defense Ministry ▪️The UAV was intercepted 7 km from the object, fragments fell in the area of ​​the Kavkazskaya railway station. ▪️Despite Zelensky’s statements, the Kiev regime continues to deliberately attack energy infrastructure on Russian territory, including international energy, the Defense Ministry emphasized. t.me/RVvoenkor",2
"According to Russian state-owned news outlet Tass, the U.S.-Russian talks on the ongoing Russo-Ukrainian War just concluded in Riyadh, Saudi Arabia after more than twelve hours of discussions.",0
The Director of Nasser Hospital in Gaza SPEAKS OUT hours after the attack on the hospital “The occupation wants to eliminate every aspect of life in Gaza”,2
"Right, in Mariupol alone the putinists killed at least 20000 people, it is likely more than have died in Gaza. Now they are rebuilding some areas in Mariupol for propaganda picture, but they are selling new apartments to people from russia, leaving residents of Mariupol homeless",2
"""Soldiers invaded the ambulance he called, and took him"" so he was kidnapped by israeli occupation soldiers",2
"He said: ""Russia continues to threaten the use of nuclear weapons, which has contributed to worldwide concern that yet another catastrophe by nuclear weapon use is a real possibility."" Many politicians and reporters admired the smooth delivery of Mr Kishida's speech in ...",0
"A Czech volunteer group called Darek pro Putina ""A Gift for Putin"" has raised over 70 million Czech crowns to purchase a Black Hawk helicopter for Ukraine. According to Czech volunteers, a total of over 20,500 donors have given almost 72.3 million crowns, or about $3 million. ""The Czech Republic has become the first country in the world whose citizens have pledged to buy a military helicopter for Ukraine. We have raised more than we planned. We will use this money to transport the Black Hawk UH-60 to Ukraine,"" Darek pro Putina reported. Thank you, Czech Republic! 🇺🇦🤝🇨🇿",2
Iran says it is not afraid of war and is fully prepared for it.,1
"Mit uns kann ja nur der #CDU Wähler gemeint sein. Alle andern war das ja schon vorher bewusst. Man hat das ja schon in Thüringen gesehen. Da wurde einer, der seine Doktorarbeit abschreiben gelassen hat, Ministerpräsident.",1
"My suggestion: Egg-Delivery yes, but: only if the USA supports Ukraine unconditionally and supplies unlimited weapons. Delivery of the eggs only after the arms deliveries and after Ukraine won. This is a fair deal, I guess.",2
I wonder if she give great bj with that peace talks,1
Oui je soutiens l’Ukraine 🇺🇦,2
Beijing and Moscow have been reading along with the group chat I’m sure. Snickering.,0
From Rurik to 3 days to Kyiv history lesson ;)),0
"En France la chaîne de télé C8 a fermé a causes des plaintes à répétition avec l’emission TPMP où les chroniqueurs parlent de tout ce qu’ils veulent et ne respectent rien, même pas les élus de la Rep comme le cas Louis Boyard. Faut commencer des sanctions, ils vont tous réguler.",1
"The U.S. treated alleged Nazis better during World War II than the Trump administration treated Venezuelan migrants last week, a federal appeals judge told a Justice Department lawyer during a court hearing Monday. https://abcnews.link/xlhT7Nq",1
Not @TheAtlantic ! They meant across the Atlantic to include pal Putin…,0
"Steve Witkoff on talks to end the war in Ukraine: ""I'm not sure how anyone would expect an end to a conflict when you're not communicating, President Trump's philosophy of peace through strength brings people to the table to clear up misconceptions & to get peace deals done.""",1
"Özgür denen zavallı, Ülkemizi dışarıya şikayet etmiş! Ülkede yargı yok demiş, Ekrem’i aday olduğu için tutukladılar demiş, Natocuyuz demiş ( nato ekrem’i kurtarsın demiş sanırım) Bu zavallının Devlete vereceği hesap katlanarak artıyor!",1
"No, Spain still enables delivery of weapons to Israel. This is a lie and part of the propaganda mechanism.",1
"BREAKING: In a stunning moment, Donald Trump admits that he has no idea what his own administration is up to, when asked about the major lapse in security when war plans were accidentally shared over Signal with a reporter. Make sure everyone sees this.",1
"🇨🇺 Como parte de la agenda de trabajo de la visita oficial de @MMarreroCruz a Guinea Ecuatorial, este lunes nos reunimos las delegaciones de ambos países para evaluar acciones que podrían diversificar las relaciones de cooperación y económicas-comerciales, en beneficio mutuo.",1
‼️🚨🇮🇱🇺🇦 Israel and Ukraine have an uncanny common heritage…  - Both nations are less than 100 years old - Both nations were created by Talmudic bankers & their puppets. - Both nations oppress Christians - Both nations support LGBTQ values - Both nations have genocidal leaders,2
//shrug i cant wait to use the weapons thats pretty much all i want from it,1
"This interview is 🔥🔥 Marco Rubio outsmarted a flailing Stephanopoulos - razor sharp, cool as ice. Mad respect for dominating the Trump plan and Ukraine discourse! Trump’s got an eye for aces.",0
😂😂😂😂,1
https://newlinesmag.com/reportage/the-drone-unit-that-helped-the-taliban-win-the-war/  The Taliban are capable of doing it with even weapons delivery. It's not hard to believe I can connect a camera to a raspberry pi and broadcast via OBS,1
"🔴 Se llama Alicia Tomás (Vox grupo municipal Tarrasa, Barcelona) y esta MUJER tiene más huevos que el caballo de Espartero, saliendo a la calle megáfono en mano en una de las ciudades más islamizadas de España para denunciar la invasión que estamos sufriendo   UN RETUIT POR ELLA",0
"The EU preparing Ukraine for a ceasefire?   It's about time that @POTUS realised that the EU and UK are determined to screw his administration, his Peace plans and his attempts to reform NATO.",0
"LMAO not you fumbling mid-sentence like your fave’s career. Just like that, your argument collapsed—kinda like how Invasion of Privacy had longevity compared to Cardi’s latest mess. Meanwhile, Nicki keeps proving she makes better music and raps circles around her. Try again, babe",1
"""I'm not sure how anyone would expect an end to a conflict when you're not communicating,"" says Steve Witkoff on talks to end the war in Ukraine.  @POTUS's ""philosophy of peace through strength brings people to the table to clear up misconceptions and to get peace deals done.""",1
"Conquest, War, Famine, Death #チェンソーマン #chainsawman",1
"18+ The Defense Forces of Ukraine, particularly the 3rd Assault Brigade, have announced the liberation of the village of Nadiya in the Luhansk region from Russian terrorist formations. During the battle, the 752nd and 254th mechanized regiments of the Russian forces were decisively defeated.",2
"The VALOR Act of 2025 already authorizes sanctions against Venezuela’s Maduro regime for destabilizing activities, including support for paramilitary groups. While the Alien Enemies Act requires formal state affiliation, Section 302 of the VALOR Act allows targeting foreign entities assisting nondemocratic regimes—no need for congressional war declarations when existing tools are underutilized. The Biden administration’s failure to enforce sanctions allowed groups like TdA to exploit weak border policies, but the current administration is leveraging CFIUS and financial restrictions to cripple Maduro’s networks. Military action without exhausting calibrated sanctions first risks overextension—the focus should be on freezing regime assets under Section 305 and expanding cryptocurrency prohibitions per Section 304 to disrupt funding flows. Congress should prioritize enforcing existing statutes rather than chasing new declarations.",1
"Former naval officer from a Large Landing Ship “Nikolay Filchenkov”, Junior Lieutenant Кокошников Антон Владимирович (Kokoshnikov Anton Vladimirovich) was transferred to the front on February ’24 and eliminated as commander of a platoon at Zelenovka, Ukraine on 19 January ’25.",2
Ukraine Russia Peace Talks & Furthering Ukraine Losses w/Steve Jermy https://youtu.be/Xl2RKRlRLbI?si=Ubfpixzjhj7ALAtf via @YouTube,2
Monument dedicated to Serbian children killed by NATO in 1999. We will never forget!,0
⭕️⚡️ 🪂 Parachute going full antisemite mode An occupation soldier sustained moderate injuries earlier today following a parachute mishap near the Tzeelim base,1
"Jamais dans l'histoire de l'humanité une telle invasion ne c'est faite sans que les peuples de souche ne se défendent, il aura fallu attendre le 20ème siècle pour voir cela. Grâce à la trahison de tous nos politiciens mais surtout à la soumission des peuples face à cette caste 🤬",0
Israel has stolen money and built an apartheid terrorist state. Ukraine will be perfect.,0
AB yi kastediyor. Özgür bey dağınık bir zihin yapısı olduğu için söylemek istediği cümleyi söylemiş zannedip bu cümleyi söylüyor. Kastı açık AB demek. Türkiye NATO ile son derece uymlu zerre problem yok.,1
And when the world rearms America does the worst thing out of self preservation and abandons start and npt by developing more strategic nuclear weapons and delivery systems. This is elementary real politik,1
"From the site where the occupation bombed a tent sheltering displaced people at dawn today in the Qizan Abu Rishwan area, resulting in the martyrdom of several Palestinians.",2
"Le armi dell’Ucraina e dell’Europa: come si può tenere il passo con Mosca. L’industria bellica ucraina ha fatto passi in avanti inattesi, diventando leader in alcuni settori strategici. E ormai il 40% delle armi Kyiv le produce in casa. Di Lorenzo Borga https://www.ilfoglio.it/sound-check/2025/03/23/news/le-armi-dell-ucraina-e-dell-europa-come-si-puo-tenere-il-passo-con-la-russia-7548423/",2
『アドルフ・ヒトラーは生きており、死んではおらず、ホワイトハットです。 この写真は今日、2025年3月24日月曜日に撮影されました。この写真での総統は135歳です。』 💁‍♀️👀🤔ﾒﾄﾞﾍﾞｯﾄﾞ効果てこと⁇,1
Why do they instigate Houthis to attack their vessels??? It was Israel ships that were carrying weapons was stopped what is wrong with US to support Israeli weapons delivery,0
Palestinian journalist Mohammed Mansour was killed today in Gaza. Journalists must be protected amid war.,2
"In this video, Hussam Shabat is seen grieving the loss of journalist Ismael Al-Ghoul, screaming at the top of his lungs ‘We are journalists delivering the news, we are not criminals. Yet the occupation keeps targeting all journalists’",2
And all you have to do is put in Biden threatens to pull money from Ukraine if “prosecutor isn’t fired” in to Google and there it is . Sure sounds like a quid pro quo to me !,0
"Last night was once again marked by the sound of explosions as 99 drones targeted Ukrainian cities. A 37-year-old man was injured in Kyiv region. At least one person was injured in Zaporizhzhia, where 449 strikes were recorded over the day, and 13 settlements came under fire. In Dnipropetrovsk region, an artillery attack wounded a man and damaged a kindergarten & a medical facility. In Donetsk region, 2 people were killed in shelling, while 4 others were wounded in Kherson region over the past 24 hours. #StopRussianAggression 🎥: @SESU_UA",2
Nato,1
"Zemljo moja"" u izvođenju Pop Hor Radija pred početak komemorativnog skupa povodom godišnjice NATO bombardovanja",0
"weapons are one thing, but weapons delivery is another. Precision is super important. And pilots? Let's get real here. And Ukraine war has depleted their fighting force.",1
"Accelerating the delivery of Aster missiles for UK, French and Italian Armed Forces. 🇬🇧 🇫🇷 🇮🇹 Our weapons experts have worked with OCCAR, Eurosam and @MBDAGroup to bolster the Royal Navy’s Sea Viper system and placed another 218 missiles on order for the three nations. 🤝",1
A good piece on @amconmag: Negotiating a Peace is Not a Betrayal of Ukraine. https://www.theamericanconservative.com/negotiating-a-peace-is-not-a-betrayal-of-ukraine/,2
>your economy was not bigger before sanctions So you’re admitting sanctions are just western countries pretending to be tough and don’t actually do anything other than harm themselves? LOL,0
"No credible evidence show say Boko Haram use UN cloth wrap guns for dia attacks. Research point say dem dey steal weapons from military, not misuse UN aid. Dat claim fit be unverified talk, as no solid report back am up. Humanitarian aid delivery tough for conflict zones, but no proof say Boko Haram use am like dat.",1
"This here is false. Biden actually provided significant military aid and intelligence to Ukraine, which helped Ukraine from being overrun by the Russians. He acted cautiously, however, as it was reasonable to do, given fears of nuclear escalation.",2
Don’t STOP supporting Ukraine 🫶,2
I don’t want to jump the gun but as a Trump supporter the way this is being handled is starting to annoy me. Russia is an obvious bad faith actor. At the beginning of the war they tried to take Kyiv I’m not sure why many forget that.,2
"You poisoned my country with depleted uranium, which has increased the number of cancer patients by 30% Serbia is among the world's top cancer patients. We will never forget, we will never forgive, and we will watch with enjoyment and celebration your abolition. @NATO",0
"I already use both and with the additional of nautical measurements as well, comes with the territory of being a pilot. The Metric stuff is more from my time in ROTC as they teach stuff in both imperial & metric due to NATO standardization.",1
Russia launched 147 suicide drones against Ukraine last night. Many of them were used to attack the capital city Kyiv. This drone strike against a residential building on Kyiv killed 35-year-old Oleksandr and his 5-year-old daughter Nikol.,2
не дарма шукають сммника,0
"He is sending his people to death! Don’t know the details of the deal, but talks need to continue until there is a peace agreement. Otherwise the fighting will continue & Ukraine won’t win without help from the European community.",2
AB'nin bel kemiği İngiltere'nin birlikte ayrılalı yıllar oldu. NATO ve Batı'nın çöküşünü görmeyen yok. Ama @eczozgurozel hâlâ Türkiye'nin Batı'ya entegre olmasını savunuyor. Bunlar ya ahmak ya da vatan haini. ABD'den demokratik ülke diye bahsetmesi ise tam bir akıl tutulması,0
"JW GROM's PSD mission for the Polish President in Kyiv, Ukraine. 🇵🇱 🇺🇦",1
Unbelievable: the UK sanctions Sri Lanka but can’t sanction the israeli regime for massacring 10s of 1000s of civilians: it’s truly embarrassing https://www.gov.uk/government/news/uk-sanctions-for-human-rights-violations-and-abuses-during-the-sri-lankan-civil-war,1
"That is indeed correct, linking PIP to LCWRA will mean, if you don't score 4 points, you will lose LCWRA. So if you cannot attend a work coach meeting due to disability, you will be open to sanctions. These demons need to be forced to resign.",1
Ukraine used 'Long Neptune' cruise missile with over 1000km range for the first time against a military target in occupied Crimea recently.,2
"U.S. and Russian officials have held talks in Saudi Arabia aimed at sealing a Black Sea maritime ceasefire deal before a wider ceasefire agreement in Ukraine, as Moscow and Kyiv conduct drone strikes. https://tvpworld.com/85784107/us-negotiates-black-sea-ceasefire-with-russia",1
"I'm not a Putin supporter by any stretch. Honestly, I don’t care for any of the players in this conflict. That said, even left leaning outlets like The Hill are pointing out that we’ve been consistently fed disinformation in the West.",1
¡Luisa Gutiérrez [@luisag_urena] exige al gobierno central [@GobCDMX] que cumpla su palabra y proteja las áreas naturales protegidas de Tláhuac [@TlahuacRenace]! La presidenta del PAN en la CDMX [@PAN_CDMX] expresa su oposición a la invasión del suelo de conservación en la demarcación [@bereheca] tolerada por la administración actual y la anterior liderada por Martí Batres [@martibatres] Federico Chávez [@FedeChavezMX] legislador local de Acción Nacional [@PAN_CDMX] denuncian que César Cravioto [@craviotocesar] secretario de Gobierno [@SeGobCDMX] tiene vínculos con las invasiones en Tláhuac y que el gobierno ha cerrado opciones de vivienda a habitantes de la zona que no coinciden con Morena.,1
Reminder that bugs bunny was inside the twin towers when they fell AND HE LIVED,1
Prophecy For The Church Of America | The War Rooms Ep 19. https://youtu.be/sZ9DXqneZpU?si=0F57IdohWiwMr0HX via @YouTube,1
"🇩🇪🇷🇺 Frau Strack-Zimmermann ist sich ziemlich sicher, dass Putin hunderte Millionen Menschen auf dem Gewissen hat....ach was sag ich denn...Trillionen mindestens...🤭",0
Pickleball serve,1
"⚡As the delegation from #Russia 🇷🇺 leaves #SaudiArabia 🇸🇦 after the talks with #America 🇺🇸, Geran-2 drones are swarming over #Ukraine 🇺🇦...",0
these are almost identical to the talking points Putin used to gobble up parts of Ukraine in 2014 btw,0
Chauncian Bascinets,1
America has fallen,1
"Und wenn Putin sich Deutschland holt, mir doch egal. Es lohnt sich nicht eine #Demokratie zu verteidigen in der die Zivilgesellschaft nur eine künstliche Simulation ist, deren bezahlte Aktivisten auf normale Bürger spucken.",0
"3⃣Blood and Fire — The Massacre of Moscow 💀 What followed was a horrific slaughter. Tokhtamysh’s forces killed indiscriminately — men, women, children, monks. Entire neighborhoods were set ablaze. ⛪ Churches were looted and burned. Refugees hiding inside monasteries were burned alive. The city’s most sacred buildings were reduced to ash. 💔 Contemporary accounts speak of mothers jumping from towers with their children to avoid capture. Skies black with smoke, streets flooded with blood. The cathedral bells melted, and the once-proud city became a smoldering ruin.",0
Why is Bangladesh’s Nobel Peace Laureate Imprisoning Journalists? - https://www.19fortyfive.com/2025/03/why-is-bangladeshs-nobel-peace-laureate-imprisoning-journalists/ #Bangladesh Is it time to slap Global Magnitsky Act sanctions on @Yunus_Centre?,1
It's a fucken invasion!,1
"Iran just does not want to.. US under Trump (2017-2020) withdrew from JCPOA with Iran and imposed maximum sanctions. He let Israel bombed Gaza and Al-Aqsa, moved the embassy to Jerusalem, killed Soleimani, bombed Syria and secretly promised the Taliban..",1
"I do think Zelensky is trying to do so, his peace delegation refused to meet with the Russian delegation, thus aborting the talks.",2
Évidemment la bataille de la Marne car c'est chez moi 😅 immédiatement suivi de la bataille de la Somme. La bataille de Stalingrad est l'une des plus historiques. Plus contemporain : la bataille d'Hostomel empêchera la prise immédiate de Kyiv par les forces russes.,2
"Selon certaines sources, des haut-gradés français aurait été tués en Ukraine. La vraie cause de leur décès serait cachée et l’État ferait du chantage à la pension de réversion aux veuves pour acheter leur silence. Si c'est vrai, c'est un véritable scandale d’État.",2
Russia accused of 'hollow' peace talks after Sumy strike wounds dozens https://www.bbc.com/news/articles/cm2n7jzxy72o?utm_term=Autofeed&utm_medium=Social&utm_source=Twitter#Echobox=1742842819,0
"This is big. I think we're reaching the stage where we can confidently say that China defeated the U.S. semiconductors sanctions. Alibaba just announced that they've 'developed Al training techniques using Chinese-made semiconductors' where they 'achieved results comparable to Nvidia's H800 chips' and 'reduce costs by 20%.' Which is exactly what the semiconductors export controls sought to prevent, according to multiple statements by U.S. officials.",1
"NATO would likely condemn Belarus for a nuclear test during Zapad-2025, violating the CTBT and exposing NATO states to radiation. Expect sanctions, increased military presence in Eastern Europe, and aid to affected members. Direct action is unlikely due to escalation risks with Russia, Belarus’ nuclear partner. The IMS would verify the test, and NATO might demand reparations, balancing deterrence and de-escalation. U.S. leadership could influence unity.",1
Russia accused of ‘hollow’ peace talks as fresh strike injures dozens - BBC News https://apple.news/AyCYRaBSLR56n9_5H2iArrw,0
"This might be the moment historians point to as the turning point—the beginning of the end of American global leadership. When the Vice President of the United States threatens a NATO ally and speaks casually about taking foreign territory as if it’s a Monopoly board, it’s more than just reckless rhetoric. It’s a signal to the world that the people now running U.S. foreign policy have no understanding of how American power was actually built. They don’t grasp that America’s strength wasn’t just military—it was built on trust, alliances, trade, and decades of strategic consistency. That foundation, laid carefully over 80 years, is now being torn apart by people who treat diplomacy like a PR stunt. And here’s the reality: once you destroy that trust, you don’t just get it back with a new election or a better speech. You’ve shown the world you’re unstable. Unreliable. No one bets on a partner who flips the table every four years. This isn’t just short-term damage. It’s existential. The global system the U.S. built is shifting—fast. Europe is moving on. Allies are rearming. China is stepping into the vacuum. And unlike the U.S., Beijing doesn’t self-sabotage. The next century may not be America’s—because it gave up everything that made it powerful. Willingly. Carelessly. Loudly.",2
It's not like the UK has nuclear weapons and state of the art delivery systems.,1
It's obvious that it is not useful to buy american military planes nor american weapons since US is able to forbid their use or cut the delivery of spare parts or ammunitions,0
The policy of economic sanctions for Venezuela only points out the low quality of life that ordinary Venezuelans have. The Madurista Chavista leadership has accumulated great fortunes. It is not affected by any sanction. The only way is to intervene militarily and take out all that garbage and then take away what has been stolen. End,0
"Russian warbloggers have been complaining for at least a year that volunteer efforts to mass-produce drones, replicating Ukraine's very successful drone programme, are being blocked by the Russian military-industrial complex and its allies in the army.",2
"Lo de JD Vance no tiene nombre. No veo apenas diferencia, en relación a Europa, entre el discurso de Putin y el de este tipejo y la administración que representa.",0
Never Forget when Tulsi Gabbard exposed America funded Biolabs in Ukraine. America’s ATM is closed PEACE through STRENGTH,0
Ukraine Defence Minister Rustem Umerov calls meeting with US “productive” ahead of peace talks Via: @eOrganiser #Ukraine #US https://organiser.org/2025/03/24/284140/world/ukraine-defence-minister-rustem-umerov-calls-meeting-with-us-productive-ahead-of-peace-talks/,2
NATO thinks the 2024 election was rigged for Trump!  THIS IS NOT A CONSPIRACY THEORY!  It's based on EVIDENCE!  PROOF!  CONFESSIONS!  Anyone who knows anything about criminal justice knows that there's enough evidence here to CONVICT!  We just need BRAVE lawmakers to SPEAK OUT!,1
#China has shut down #DPRK testing of nuclear weapons #Russia’s long-term plans {to satisfy Trump} are to limit {good luck} and roll back {a difficult objective} Pyongyang’s production of nuclear warheads  #Putin⁷² cannot halt DPRK development of delivery platforms  #Kursk #Sumy,0
The Atlantic magazine says top national security officials for Donald Trump – including his Defence Secretary – texted war plans for upcoming military strikes in Yemen to a group chat in a secure messaging app that included the editor-in-chief for The Atlantic,1
People need to stop calling this thing communal crisis  Its an invasion and an attack on the indigenes,2
World Court Declares Israeli Occupation Illegal in Landmark Ruling  https://capeflats.co.za/world-court-declares-israeli-occupation-illegal-in-landmark-ruling/  palestine gaza genocide icc icj south africa israel,2
this extremely unserious person just participated in a national security breach that makes Hillary Clinton's emails look like grabbing extra napkins at Burger King,1
This 40 minute video presents compelling statistical evidence of irregularities with voting tallies ONLY in EVERY Precinct in EVERY SWING STATE on election night.  Watch for the  🚨“Russian tail”🚨ie a delayed & sudden SURGE in votes favoring #Krasnov.     https://www.youtube.com/watch?v=AWSWqn7UHYM,0
"""The bombing of Serbia by NATO is an act of naked aggression, a disgrace to the idea of civilization, carried out by liars and hypocrites.""  - Harold Pinter",0
"« Arrêtez de parler d’“immigration”. L’immigration c’était entre 1870 et 1970. Ce qui se passe en France et en Europe depuis cinquante ans n’a rien à voir avec l’“immigration”. C’est de l’invasion, de la colonisation, de la submersion ethnique, du génocide par substitution. » @RenaudCamus #GrandRemplacement #Remigration @FrDesouche @mbockcote @F_Desouche @marc_vanguard @FBBlackler @Tocsin_Media @tvlofficiel @JDVance @elonmusk",2
"Unfortunately, America has become complicit in genocide, now.   We must back Ukraine again, fully.    These massive attacks by Russia on civilians in Sumy, in Odesa, in Kherson, in Zaporizhzhia, in Kharkiv, in Kyiv, are all proof of the inhumanity of Russia.     And, the acts of Ukrainians, like kneeling as a funeral procession passes or the Moment of Honor every morning at 9:00am, or the photographs on gravestones, show how love is part of their culture.     And I saw a video of Ukrainians women defenders making Ukrainians Easter eggs with a picture of their fallen comrade, combat medic Iryna ""Cheka"" Tsybukh, on the table.  As one defender said to me about that, ""I hope most countries could adapt the culture of love...""    All of these are proof Ukraine never was Russia. Their cultures are entirely different.    Humanity could learn a lot from Ukraine and Ukrainians on how you keep all of your countrymen and women present today even when they have been lost in this war. It isn't just memory, it is presence, real and current. It is awe inspiring, truly.    #ArmUkraine #Sanctions on #Russia. #DefeatRussia #StandWithUkraine.",2
"Trump on his cabinet members using Signal to text war plans to a reporter: ""I don't know anything about it. I'm not a big fan of The Atlantic. To be it's a magazine that's going out of business. But I know nothing about it. You're saying that they had what?""",1
FUCK NATO‼️ Kosovo is Serbia 🇷🇸,0
I see the invasion is underway.,0
Außer sie haben eine NATO-kritische Haltung & sind Spitzenkandidat. #Rumänien,1
Ukraine Peace Talks: President Volodymyr Zelensky Meets Norway's Prime Minister in Oslo #tvcnews,2
#enkai @grok what are the conclusions of russia and usa peace talks organized today in saudi arabia?,1
The Budapest Memorandum set out that NO economic coercion should be applied against Ukraine. donold trump is coercing Ukraine for its rare earth minerals. The USA sits idly by and acquiesces to this egregious act. https://policymemos.hks.harvard.edu/files/policymemos/files/2-23-22_ukraine-the_budapest_memo.pdf?m=1645824948,2
Oups...,1
❗️An elite penthouse worth more than 1 billion rubles is on fire in the center of 🇷🇺Moscow.,0
Sanctions are propaganda? I’m not sure how to respond to something so stupid.,1
"We are heading for a clash. At some point, someone in Europe will have to stand up to this outrage. The US Vice President is threatening an EU member, a NATO member. We need a collective response to this. Appeasement is not working.",2
"#CIVICUSLens: The 🇷🇼 #Rwanda-backed #M23rebels offensive in eastern 🇨🇩 #DRC has caused thousands of displacement & human rights abuses, including among civil society workers. Talks offer hope but pressure on Rwanda is crucial to build peace 🔗 web.civicus.org/DRC-conflict",1
"It's a better defensive angle depending on batters strengths with the sweeps..also, Ash hasn't bowled those angles in a long, long time..and his biggest weakness is his offie isn't a defensive delivery..his other variations can be good defensive weapons",1
FACT Israeli occupation is killing children with premeditation as it sees this the best way towards winning the democratic war against the Palestinians!,2
"Özgür Özel, CNN International’a röportaj verip bir miktarTürkiye’yi kötüledikten sonra NATO’ya bağlılıklarını bildirmiş. Sokaklarda kominist-marjinal sol güruhlar CHP adına terör estiriyor, patronları NATO’ya bağlılık bildiriyor. Güzel tiyatro.",0
"Despite battling cancer, this Palestinian man was shot three times by Israeli occupation forces, abducted, and tortured for hours before being released back to Gaza during his forced displacement from Rafah City.",2
"What are they uniting? Poverty, war, drugs?",1
Pete Hegseth accidentally drunk texting war plans out to reporters is about what I expected from our DUI hire.,1
"""plz remove sanctions because they are totally not working lmao"" - TikTok university",0
"Witkoff is spreading russian propaganda, says Merezhko, chairman of the Foreign Affairs Committee. The Council is calling for Trump's special envoy to be excluded from the Ukraine negotiations following Steve Witkoff's highly publicized interview with host Tucker Carlson. These are simply shameful and shocking statements. I don't understand what this is about. About ignorance, incompetence, or unprofessionalism. He is spreading russian propaganda. And I have a question: Who is he? Trump's envoy or perhaps putin's envoy? It's simply a disgrace and a shock.",2
"If Greenland is important enough to the US for their security, negotiate the lease of a base on there WITH their NATO allies. Doesn't need to take it or buy the whole island from Denmark unless Trump is admitting he can't be trusted.",1
This is what the West represents! America is an accomplice in the flow of illicit capital. Most corrupt people end up relocating there and there's never talks for sanctions against these thieves! @USEmbassyKenya congratulations for repeatedly soiling your country's name!,0
Including NATO weapons send to Odessa.,2
"Endless peace talks. Strategic delays. Global theatre. As Russia and Ukraine circle diplomacy, one question looms: Who really benefits from endless negotiations? New analysis by Adam Jenkins via Prime Economist. 🔗 https://primeeconomist.com/news/world-news/endless-peace-talks-who-truly-benefits-it?utm_source=facebook-page&utm_medium=social&utm_campaign=post-promotion #Ukraine #Russia #PeaceTalks",1
Time for the USA to make a deal with Russia on peace. Put peacekeeping soldiers there and do the mineral deal with Russia. Talks can resume after an election in Ukraine.,0
"JolanISIS can evade sanctions bcoz either they could rely on Turkey, Qatar, or even Europe & yes US & Pissrael; bcoz he is already their vassal.",0
Excellent article - ‘And this is the democracy against which America now wants to impose sanctions? Not a authoritarian country like Saudi Arabia? https://www.dailymaverick.co.za/opinionista/2025-03-17-afrikaner-debate-various-seemingly-contradictory-positions-and-factual-statements-can-simultaneously-be-true-and-valid/?utm_source=socialshare&utm_medium=twitter,0
کہا تھا اس بندے کو تھوڑا سا مشہور کر کے عوام اور عمران خان کے خلاف لانچ ککیا جائے گا کھیل شروع ہو چکا ہے,1
